Player,Team,Age,Position,GP,DFGM,DFGA,DFG_PCT,FG_PCT,Season
Kelly Olynyk,BOS,25,C-F,68,3.6,7.6,46.6,48.9,2015-16
CJ McCollum,POR,24,G,80,3.6,7.5,48.3,47.8,2015-16
Marvin Williams,CHA,30,F,81,3.7,7.5,49.4,49.3,2015-16
Ed Davis,POR,27,F-C,81,3.4,7.5,45.5,49.9,2015-16
Kevin Durant,OKC,27,F,72,3.4,7.4,45.3,49.3,2015-16
Kemba Walker,CHA,26,G,81,3.7,7.4,50.7,47.6,2015-16
Harrison Barnes,GSW,24,F,66,3.6,7.4,48.4,49.1,2015-16
Jared Dudley,WAS,30,F,81,3.6,7.3,49.2,48.8,2015-16
Omer Asik,NOP,29,C,67,3.8,7.3,51.6,50.8,2015-16
Jordan Clarkson,LAL,24,G,79,3.9,7.2,54.1,48.5,2015-16
Ersan Ilyasova,ORL,29,F,74,3.9,7.2,54.5,49.1,2015-16
Markieff Morris,WAS,26,F,64,3.4,7.2,47.1,49.5,2015-16
Goran Dragic,MIA,30,G,72,3.1,7.1,44,47.6,2015-16
Derrick Rose,CHI,27,G,66,3.6,7.1,50.2,48.2,2015-16
Victor Oladipo,ORL,24,G,71,3.5,7.1,49.9,48.1,2015-16
Darrell Arthur,DEN,28,F,70,3.2,7,45.8,49.5,2015-16
Kyle Korver,ATL,35,G,80,3.3,7,47.2,48.2,2015-16
Klay Thompson,GSW,26,G,80,3.4,7,48,48.4,2015-16
George Hill,IND,30,G,74,3.2,7,45.5,47.5,2015-16
Jabari Parker,MIL,21,F,76,4,6.9,57.3,49.8,2015-16
Jose Calderon,NYK,34,G,72,3.6,6.9,51.8,47.7,2015-16
David West,SAS,35,F,78,3.3,6.9,48.2,49.3,2015-16
Jae Crowder,BOS,25,F,72,3.6,6.8,51.9,48.9,2015-16
Paul George,IND,26,F,81,3.3,6.8,48.7,48.7,2015-16
Marcus Morris Sr.,DET,26,F,80,3.3,6.8,47.9,48.9,2015-16
Aron Baynes,DET,29,C-F,80,3.5,6.8,51.2,49.8,2015-16
Danny Green,SAS,29,G-F,79,3.3,6.8,48,48.8,2015-16
Justise Winslow,MIA,20,F,78,3.1,6.8,46.1,48.3,2015-16
Kentavious Caldwell-Pope,DET,23,G,76,3,6.8,44.6,47.5,2015-16
Willie Cauley-Stein,SAC,22,C,65,3.3,6.7,49.9,49.3,2015-16
Mirza Teletovic,PHX,30,F,78,3.4,6.6,51.4,48.8,2015-16
Frank Kaminsky,CHA,23,C,80,3.2,6.6,48.6,49.2,2015-16
Stephen Curry,GSW,28,G,79,3,6.6,44.8,47.3,2015-16
John Wall,WAS,25,G,77,3,6.6,45.3,47.9,2015-16
Jon Leuer,PHX,27,F,66,3.4,6.6,51.5,49.1,2015-16
Jeff Green,LAC,29,F,80,3.3,6.6,49.6,49.1,2015-16
D'Angelo Russell,LAL,20,G,79,3.6,6.6,55.3,47.8,2015-16
Kyle Lowry,TOR,30,G,76,3.4,6.6,51.3,48.1,2015-16
Kawhi Leonard,SAS,25,F,72,2.7,6.6,41.1,48.9,2015-16
Brandon Bass,LAL,31,F,64,3.3,6.6,50.7,49.5,2015-16
Evan Turner,BOS,27,G-F,80,3,6.5,47.1,48.7,2015-16
Cole Aldrich,LAC,27,C,58,3.3,6.5,51.9,49.6,2015-16
Langston Galloway,NYK,24,G,82,3,6.4,46.3,47.3,2015-16
Chris Paul,LAC,31,G,74,3.3,6.3,52.1,48,2015-16
Elfrid Payton,ORL,22,G,72,3.4,6.3,53.6,47.8,2015-16
Al-Farouq Aminu,POR,25,F,82,3.2,6.3,50.4,49.7,2015-16
Emmanuel Mudiay,DEN,20,G,68,3.1,6.2,49.4,48.2,2015-16
Joffrey Lauvergne,DEN,24,C-F,58,3.2,6.2,51.9,49.1,2015-16
Cory Joseph,TOR,24,G,79,2.8,6.2,45.4,47.5,2015-16
Robert Covington,PHI,25,F,67,2.9,6.2,46.8,48.8,2015-16
Wesley Matthews,DAL,29,G-F,78,3,6,49.2,48.5,2015-16
Ricky Rubio,MIN,25,G,76,3.2,6,53.4,48,2015-16
Jeremy Lin,CHA,27,G,78,2.6,6,43.8,47.7,2015-16
Hollis Thompson,PHI,25,G-F,77,3.1,6,51.5,48.7,2015-16
Lavoy Allen,IND,27,F-C,79,2.9,5.9,48.1,49.4,2015-16
Devin Booker,PHX,19,G,73,3,5.9,51,48.2,2015-16
Will Barton,DEN,25,F-G,82,3,5.9,51.6,48.3,2015-16
Jrue Holiday,NOP,26,G,65,3.2,5.9,54.7,48.3,2015-16
Nemanja Bjelica,MIN,28,F,60,3.1,5.9,52.3,49.1,2015-16
Arron Afflalo,NYK,30,G,71,2.8,5.9,48.3,47.8,2015-16
JJ Redick,LAC,32,G,74,2.5,5.8,43.6,48.1,2015-16
Bobby Portis,CHI,21,F,61,2.7,5.8,45.5,48.8,2015-16
Matthew Dellavedova,CLE,25,G,76,2.7,5.8,46,47.3,2015-16
Omri Casspi,SAC,28,F,68,3.2,5.8,55.6,49.2,2015-16
Rodney Hood,UTA,23,G,79,2.9,5.8,50.4,48.6,2015-16
P.J. Tucker,PHX,31,F,82,2.7,5.8,46.8,49,2015-16
Deron Williams,DAL,32,G,65,3,5.8,51.2,47.3,2015-16
Evan Fournier,ORL,23,G-F,78,3.1,5.8,53.1,48.4,2015-16
Bojan Bogdanovic,BKN,27,G-F,79,3.4,5.8,59.5,48.7,2015-16
Otto Porter Jr.,WAS,23,F,75,3.1,5.8,53.8,48.2,2015-16
Luis Scola,TOR,36,F,75,3,5.7,51.6,49.8,2015-16
Patrick Beverley,HOU,27,G,71,2.7,5.7,47.7,48.3,2015-16
Nik Stauskas,PHI,22,G,72,2.8,5.7,48.3,47.3,2015-16
Gary Harris,DEN,21,G,76,2.9,5.7,51.2,48.4,2015-16
Rajon Rondo,SAC,30,G,71,3.1,5.7,54.7,48,2015-16
Tyler Zeller,BOS,26,C-F,58,2.7,5.7,47.3,50,2015-16
Patrick Patterson,TOR,27,F,78,2.6,5.7,46,48.9,2015-16
Trevor Ariza,HOU,31,F,80,2.8,5.7,49.1,49.3,2015-16
Matt Barnes,MEM,36,F,76,3,5.6,52.9,48.9,2015-16
Kyle O'Quinn,NYK,26,F-C,61,2.6,5.6,46.4,49.6,2015-16
E'Twaun Moore,CHI,27,G,58,2.5,5.6,43.9,48.2,2015-16
Nicolas Batum,CHA,27,G-F,70,2.9,5.6,51.4,48.5,2015-16
Andre Roberson,OKC,24,G,70,2.4,5.5,44.3,48.4,2015-16
Joe Johnson,MIA,35,F-G,81,2.9,5.5,52.5,49.1,2015-16
Monta Ellis,IND,30,G,81,2.7,5.5,49.1,47.6,2015-16
Khris Middleton,MIL,24,G-F,79,2.8,5.5,50.8,48.8,2015-16
Tony Parker,SAS,34,G,72,2.7,5.4,49.2,47.7,2015-16
Luc Mbah a Moute,LAC,29,F,66,2,5.4,36.9,49,2015-16
Courtney Lee,CHA,30,G,79,2.4,5.4,44.9,47.5,2015-16
Kent Bazemore,ATL,26,F-G,75,2.4,5.4,43.9,48.5,2015-16
Anthony Tolliver,DET,31,F,69,2.5,5.4,46.5,49.2,2015-16
Wesley Johnson,LAC,28,F-G,80,2.6,5.4,48.3,49.3,2015-16
Aaron Gordon,ORL,20,F,77,2.6,5.4,48.4,49.1,2015-16
Marreese Speights,GSW,28,F-C,71,2.6,5.3,48.3,49.3,2015-16
Jason Smith,ORL,30,F-C,75,2.7,5.3,50.5,49.6,2015-16
Isaiah Thomas,BOS,27,G,81,2.7,5.3,50.5,47.7,2015-16
Garrett Temple,WAS,30,G,79,2.4,5.3,45,47.7,2015-16
Lou Williams,LAL,29,G,67,2.5,5.3,47.2,48,2015-16
Channing Frye,CLE,33,F,68,2.7,5.3,51.7,50,2015-16
Boris Diaw,SAS,34,C-F,76,2.4,5.3,46.3,48.9,2015-16
DeMar DeRozan,TOR,26,G,77,2.6,5.2,49.6,48.6,2015-16
Dante Cunningham,NOP,29,F,78,2.8,5.2,53.7,49.1,2015-16
Dwight Powell,DAL,24,F-C,65,2.4,5.2,46.7,48.9,2015-16
LeBron James,CLE,31,F,76,2.2,5.2,42.2,49,2015-16
Avery Bradley,BOS,25,G,75,2.5,5.1,48.8,47.6,2015-16
Raymond Felton,DAL,32,G,80,2.4,5.1,47.5,48,2015-16
Zach LaVine,MIN,21,G,82,2.7,5.1,53.4,47.9,2015-16
Trey Lyles,UTA,20,F,76,2.6,5,51.8,48.8,2015-16
Trevor Booker,UTA,28,F,77,2.4,5,47,49.4,2015-16
Chandler Parsons,DAL,27,F,61,2.5,5,49,48.8,2015-16
Gordon Hayward,UTA,26,F,80,2.5,5,48.9,48.9,2015-16
Donald Sloan,BKN,28,G,59,2.7,5,54.3,47.1,2015-16
Dion Waiters,OKC,24,G,78,2.5,5,49.2,48,2015-16
Carmelo Anthony,NYK,32,F,71,2.6,4.9,53.3,49.5,2015-16
Paul Pierce,LAC,38,F,68,2.4,4.9,49.2,49.4,2015-16
Darren Collison,SAC,28,G,73,2.6,4.9,52.7,47.8,2015-16
Tony Snell,CHI,24,F,64,2.2,4.9,45.2,48.1,2015-16
Larry Nance Jr.,LAL,23,F,63,2.6,4.9,52.6,50.2,2015-16
Thabo Sefolosha,ATL,32,F,75,2.3,4.8,47.8,48.6,2015-16
Andre Iguodala,GSW,32,G-F,65,2.5,4.8,51.8,49,2015-16
CJ Miles,IND,29,F-G,64,2.3,4.8,48.7,48.4,2015-16
Jeff Teague,ATL,28,G,79,2.1,4.8,43.9,47.7,2015-16
Ben McLemore,SAC,23,G,67,2.5,4.7,53.9,48.4,2015-16
Russell Westbrook,OKC,27,G,80,2.4,4.7,51.1,48.8,2015-16
Dwyane Wade,MIA,34,G,74,2.2,4.7,47.1,48.6,2015-16
Terrence Ross,TOR,25,F-G,72,2,4.7,43,47.8,2015-16
Raul Neto,UTA,24,G,81,2.4,4.6,50.8,47.3,2015-16
Stanley Johnson,DET,20,F,72,2.1,4.5,46.9,48.2,2015-16
Gerald Green,MIA,30,F,69,2,4.5,44.6,48.2,2015-16
Steve Blake,DET,36,G,58,2.1,4.5,46.5,47.5,2015-16
Allen Crabbe,POR,24,G,81,2,4.5,44.1,47.9,2015-16
Isaiah Canaan,PHI,25,G,76,2.3,4.5,51.5,47.6,2015-16
T.J. McConnell,PHI,24,G,79,2.5,4.5,55.4,47.5,2015-16
Shaun Livingston,GSW,30,G,77,2.2,4.4,49.3,47.9,2015-16
Alonzo Gee,NOP,29,F,72,2.3,4.4,52.2,48.7,2015-16
JR Smith,CLE,30,G-F,77,2.2,4.4,49.1,48.2,2015-16
Austin Rivers,LAC,23,G,66,1.9,4.4,42.4,48.3,2015-16
Noah Vonleh,POR,20,F,77,2.1,4.4,47.9,49.7,2015-16
Kobe Bryant,LAL,37,F-G,66,2.3,4.3,53.3,49.7,2015-16
Jonas Jerebko,BOS,29,F,74,2,4.3,46.5,48.8,2015-16
Shane Larkin,BKN,23,G,77,2.1,4.3,49.1,47.5,2015-16
Thomas Robinson,BKN,25,F,67,2,4.3,47.4,49.9,2015-16
Corey Brewer,HOU,30,G-F,82,2.3,4.2,54.9,48.7,2015-16
Jeremy Lamb,CHA,24,G,66,1.9,4.2,46.4,48.3,2015-16
Doug McDermott,CHI,24,F,81,2.3,4.1,54.5,48.4,2015-16
Marcus Smart,BOS,22,G,61,2,4.1,49,47.9,2015-16
JaMychal Green,MEM,26,F,78,2,4.1,48,49.6,2015-16
Ty Lawson,IND,28,G,63,2.2,4,53.3,48.1,2015-16
Maurice Harkless,POR,23,F,74,1.9,4,48.1,48.2,2015-16
Marco Belinelli,SAC,30,G-F,67,2.2,4,55.8,48.6,2015-16
PJ Hairston,MEM,23,F-G,64,1.9,4,47.1,48.9,2015-16
Randy Foye,OKC,32,G,80,1.8,4,46.2,47.9,2015-16
Patty Mills,SAS,27,G,81,2.1,3.9,53.5,46.9,2015-16
Nick Collison,OKC,35,F,59,1.8,3.9,44.4,48.9,2015-16
Tony Allen,MEM,34,G-F,64,2,3.9,52.8,49,2015-16
Kyle Singler,OKC,28,F,64,2.2,3.9,55.6,49.3,2015-16
Brandon Rush,GSW,30,F-G,68,2,3.9,50.6,48.7,2015-16
Dennis Schroder,ATL,22,G,79,1.7,3.8,44.6,47.5,2015-16
Jerian Grant,NYK,23,G,72,1.9,3.8,49.5,48,2015-16
Trey Burke,UTA,23,G,63,1.9,3.8,50.4,47.7,2015-16
JaKarr Sampson,DEN,23,G-F,72,1.7,3.8,44.1,48.4,2015-16
Mario Hezonja,ORL,21,G-F,74,2,3.8,52,48,2015-16
J.J. Barea,DAL,32,G,74,1.9,3.7,51.6,47.4,2015-16
Wayne Ellington,BKN,28,G,76,2,3.7,53.6,47.9,2015-16
Tayshaun Prince,MIN,36,F,74,1.8,3.7,47.8,48.7,2015-16
Mike Scott,ATL,27,F,73,1.7,3.7,47.2,48.6,2015-16
Mario Chalmers,MIA,30,G,61,1.8,3.6,49.1,47.3,2015-16
Jamal Crawford,LAC,36,G,79,1.8,3.6,49,48.7,2015-16
Derrick Williams,NYK,25,F,77,1.7,3.6,48.9,48.3,2015-16
Toney Douglas,NOP,30,G,60,1.8,3.5,51.7,47.9,2015-16
Gerald Henderson,POR,28,G,70,1.5,3.5,43.9,48,2015-16
Aaron Brooks,CHI,31,G,69,1.5,3.5,43.2,47,2015-16
Devin Harris,DAL,33,G,64,1.8,3.4,51.6,47.7,2015-16
Jason Terry,HOU,38,G,71,1.9,3.4,55.4,48.1,2015-16
Shabazz Muhammad,MIN,23,F,82,1.8,3.4,52.4,48.1,2015-16
Ramon Sessions,WAS,30,G,82,1.9,3.3,56.1,46.8,2015-16
Richard Jefferson,CLE,36,F,73,1.5,3.3,46.7,47.7,2015-16
Kyle Anderson,SAS,22,F,72,1.7,3.3,51.9,47.8,2015-16
Johnny O'Bryant III,MIL,23,F-C,62,1.7,3.2,53.5,49,2015-16
Ronnie Price,PHX,33,G,61,1.5,3.2,45.9,46.6,2015-16
D.J. Augustin,DEN,28,G,62,1.8,3.2,57.1,47.6,2015-16
Chris Johnson,UTA,26,F,61,1.4,3.1,45.8,48.4,2015-16
Rashad Vaughn,MIL,19,G,67,1.7,3.1,55.3,48.2,2015-16
Chase Budinger,PHX,28,F,61,1.4,3,45.9,48.3,2015-16
Marcus Thornton,WAS,29,F-G,60,1.7,2.9,57.4,48.4,2015-16
Vince Carter,MEM,39,G-F,59,1.5,2.9,52.3,48.2,2015-16
Lance Stephenson,MEM,25,F-G,67,1.5,2.8,55.4,47.4,2015-16
Joe Ingles,UTA,28,F,76,1.3,2.5,49.5,49.3,2015-16
Anthony Morrow,OKC,30,G,60,1.4,2.4,55.9,48.3,2015-16
Leandro Barbosa,GSW,33,G,68,1.2,2.4,49.1,47.9,2015-16
Pau Gasol,CHI,34,F-C,78,6.3,13.6,46.6,50,2014-15
DeAndre Jordan,LAC,26,C,82,6.4,13.4,47.4,49.5,2014-15
Tyson Chandler,DAL,32,C,74,6.5,13.2,49,49.3,2014-15
DeMarcus Cousins,SAC,24,C,59,6,13.1,46.2,49.8,2014-15
Brook Lopez,BKN,27,C,72,6.3,13,48,49.6,2014-15
Nikola Vucevic,ORL,24,C,74,6.2,12.3,50.7,49.2,2014-15
Serge Ibaka,OKC,25,F,64,5.3,12.3,42.7,49.3,2014-15
Marcin Gortat,WAS,31,C,82,5.5,12.3,44.7,49.3,2014-15
Tim Duncan,SAS,39,F,77,5.6,12.3,45.4,49.7,2014-15
Robin Lopez,POR,27,C,59,5.6,12.1,46.5,50,2014-15
Al Jefferson,CHA,30,C,65,6.3,12.1,51.8,49.4,2014-15
Gorgui Dieng,MIN,25,C,72,6.5,12,53.8,49.3,2014-15
Andre Drummond,DET,21,C,82,5.7,11.8,48.4,49.6,2014-15
Anthony Davis,NOP,22,F-C,68,5.2,11.8,43.8,49.1,2014-15
Timofey Mozgov,CLE,28,C,81,5.6,11.7,48.1,49.5,2014-15
LaMarcus Aldridge,POR,29,F,71,5.3,11.6,45.4,49,2014-15
Kevin Love,CLE,26,F,74,5.5,11.5,47.8,49,2014-15
Joakim Noah,CHI,30,C,67,5.1,11.4,45,49.5,2014-15
Omer Asik,NOP,28,C,76,5.8,11.3,51.4,50.1,2014-15
Jordan Hill,LAL,27,C,70,6.2,11.3,55.2,49.8,2014-15
Derrick Favors,UTA,23,F,74,4.8,11.2,42.5,49.2,2014-15
Marc Gasol,MEM,30,C,81,5,11.1,44.8,49.6,2014-15
Greg Monroe,DET,25,F-C,69,5.6,11.1,50.7,49.4,2014-15
Draymond Green,GSW,25,F,79,4.5,11,41,48.7,2014-15
Nerlens Noel,PHI,21,C-F,75,5.3,11,48.4,49.6,2014-15
Rudy Gobert,UTA,23,C,82,4.7,10.7,43.5,49.3,2014-15
Jonas Valanciunas,TOR,23,C,80,5,10.4,47.8,49.6,2014-15
Paul Millsap,ATL,30,F,73,5.4,10.4,51.6,48.9,2014-15
Alex Len,PHX,22,C,69,4.8,10.3,46.1,49.4,2014-15
Roy Hibbert,IND,28,C,76,4.3,10.3,41.9,49.3,2014-15
Al Horford,ATL,29,C-F,76,4.5,10.2,44.5,48.9,2014-15
Andrew Bogut,GSW,30,C,67,4.3,10.2,42.3,49.9,2014-15
Enes Freedom,OKC,23,C,75,5.3,10.1,52.4,49.5,2014-15
Steven Adams,OKC,21,C,70,4.6,10.1,45.5,49.8,2014-15
Blake Griffin,LAC,26,F,67,4.9,9.8,49.9,49.3,2014-15
Tyler Zeller,BOS,25,C-F,82,4.7,9.8,48.1,49.7,2014-15
Josh Smith,HOU,29,F,83,4.2,9.8,42.7,49.1,2014-15
Donatas Motiejunas,HOU,24,F-C,70,4.7,9.7,48.5,49.2,2014-15
Channing Frye,ORL,32,F,75,5.2,9.6,54.5,49.4,2014-15
Tristan Thompson,CLE,24,C-F,81,4.8,9.5,49.9,49,2014-15
Jared Sullinger,BOS,23,F,58,4.5,9.4,47.7,48.4,2014-15
Amir Johnson,TOR,28,F,75,4.5,9.4,48,48.7,2014-15
Kenneth Faried,DEN,25,F,75,4.7,9.3,50.7,49.1,2014-15
Zach Randolph,MEM,33,F,71,4.7,9.2,51.4,49.3,2014-15
Markieff Morris,PHX,25,F,82,4.4,9,48.9,49,2014-15
Zaza Pachulia,MIL,31,C,72,4.2,8.9,47,49.5,2014-15
Kemba Walker,CHA,25,G,62,3.9,8.7,44.9,47.3,2014-15
Taj Gibson,CHI,30,F,62,3.9,8.7,44.6,49.3,2014-15
Dirk Nowitzki,DAL,37,F,77,4.3,8.7,49.8,49.5,2014-15
Thaddeus Young,BKN,27,F,75,4.6,8.6,53.4,48.7,2014-15
Kelly Olynyk,BOS,24,C-F,64,4.1,8.5,48.2,48.6,2014-15
Ryan Anderson,NOP,27,F,61,4.4,8.3,53.5,49,2014-15
Luc Mbah a Moute,PHI,28,F,67,3.8,8.3,45.8,48.6,2014-15
Ed Davis,LAL,26,F,79,4,8.1,49.9,49.5,2014-15
Eric Bledsoe,PHX,25,G,81,3.7,8.1,46.2,47.4,2014-15
Chris Kaman,POR,33,C,74,4,8.1,49.4,49.4,2014-15
Jason Thompson,SAC,28,F,81,4,8.1,49,49.4,2014-15
Mason Plumlee,BKN,25,C-F,78,4.2,8,52.3,49.8,2014-15
Luol Deng,MIA,30,F,71,4,8,49.5,48.2,2014-15
John Henson,MIL,24,C-F,66,3.8,8,46.9,48.7,2014-15
Andrew Wiggins,MIN,20,F-G,81,4.2,8,52,47.9,2014-15
Ian Mahinmi,IND,28,C,60,3.8,8,48,48.5,2014-15
Cody Zeller,CHA,22,F-C,62,3.6,8,44.8,48.9,2014-15
Boris Diaw,SAS,33,C-F,81,4,7.9,50.2,48.5,2014-15
Jimmy Butler,CHI,25,G-F,65,4,7.8,51,47.9,2014-15
Amar'e Stoudemire,DAL,32,C-F,58,3.7,7.8,47.9,50.4,2014-15
Cole Aldrich,NYK,26,C,58,3.9,7.8,49.7,49.2,2014-15
Miles Plumlee,MIL,26,C-F,71,3.9,7.7,49.7,49,2014-15
Jusuf Nurkic,DEN,20,C,62,3.6,7.7,47.7,49.6,2014-15
Damian Lillard,POR,24,G,82,3.8,7.5,50.2,47.6,2014-15
Tobias Harris,ORL,22,F,68,3.5,7.4,47.1,48,2014-15
James Harden,HOU,25,G,80,3.7,7.4,49.7,48.6,2014-15
Kyle Korver,ATL,34,G,75,3.6,7.3,48.5,47.8,2014-15
Brandan Wright,PHX,27,F,75,3.4,7.3,46.3,48.7,2014-15
David West,IND,34,F,66,3.5,7.3,47.6,48.3,2014-15
Patrick Patterson,TOR,26,F,81,3.5,7.2,48.8,48,2014-15
JJ Hickson,DEN,26,F-C,73,3.7,7.2,51.1,49.3,2014-15
Danny Green,SAS,28,G-F,81,3.3,7.2,45.4,47.5,2014-15
Kyrie Irving,CLE,23,G,74,3.7,7.1,52.4,47.5,2014-15
Nicolas Batum,POR,26,F,71,3.4,7,48.4,48.3,2014-15
Wilson Chandler,DEN,28,F,78,3.5,7,49.9,48.5,2014-15
Nene,WAS,32,F-C,67,3.5,7,49.6,48.6,2014-15
Marreese Speights,GSW,27,C-F,76,3.4,7,48.5,49.2,2014-15
DeMarre Carroll,ATL,28,F,70,3.8,7,54.6,48.1,2014-15
Bismack Biyombo,CHA,22,C-F,64,3.2,7,46.1,49.9,2014-15
Ben McLemore,SAC,22,G,82,3.5,6.9,50.2,47.6,2014-15
Evan Turner,BOS,26,G-F,82,3.4,6.9,49.3,47.7,2014-15
Tyreke Evans,NOP,25,G-F,79,3.5,6.9,50.4,47.8,2014-15
Kyle Lowry,TOR,29,G,70,3.5,6.8,51.4,47.7,2014-15
Alexis Ajinca,NOP,27,C,62,3.3,6.8,48.4,49.1,2014-15
Brandon Bass,BOS,30,F-C,81,3.3,6.8,49,48.2,2014-15
Victor Oladipo,ORL,23,G,72,3.7,6.7,55.1,47.7,2014-15
Kris Humphries,WAS,30,F,62,3,6.7,44.3,48.3,2014-15
Harrison Barnes,GSW,23,F,82,3.3,6.7,49.2,48.4,2014-15
Rudy Gay,SAC,28,F,68,3.3,6.7,49.9,48.6,2014-15
Jeff Green,MEM,28,F,78,3.2,6.6,48.3,48.2,2014-15
Solomon Hill,IND,24,F,82,3.1,6.6,47.4,47.3,2014-15
Tarik Black,LAL,23,C-F,62,3.5,6.6,52.8,49.2,2014-15
Giannis Antetokounmpo,MIL,20,F,80,3.1,6.6,47.3,48.3,2014-15
Matt Barnes,LAC,35,F,76,3.2,6.6,48,48.2,2014-15
Robert Sacre,LAL,26,C,64,3.3,6.6,50.1,49.5,2014-15
JJ Redick,LAC,31,G,78,3.1,6.6,47.2,47.7,2014-15
John Wall,WAS,24,G,79,3.1,6.5,48.1,47.5,2014-15
P.J. Tucker,PHX,30,F-G,78,3.3,6.5,50.4,48.6,2014-15
Bradley Beal,WAS,22,G,63,3.4,6.5,52.7,47.5,2014-15
Nikola Mirotic,CHI,24,F,80,3.1,6.5,48.3,48.1,2014-15
Marvin Williams,CHA,29,F,78,3,6.4,46.6,48.5,2014-15
Klay Thompson,GSW,25,G,77,3,6.4,45.9,47.5,2014-15
Mike Conley,MEM,27,G,70,3.3,6.4,51.4,47.1,2014-15
Spencer Hawes,LAC,27,F-C,73,3,6.4,47.1,48.6,2014-15
Goran Dragic,MIA,29,G,78,3.1,6.4,48.4,47.1,2014-15
Kawhi Leonard,SAS,24,F,64,2.9,6.3,45.7,48.4,2014-15
Wesley Matthews,POR,28,G,60,2.9,6.3,46.3,47.6,2014-15
Arron Afflalo,POR,29,G,78,3,6.3,47.3,47.3,2014-15
Mo Williams,CHA,32,G,67,3.1,6.3,49.5,47.3,2014-15
Jason Smith,NYK,29,F-C,81,3.1,6.3,48.6,49.2,2014-15
Lavoy Allen,IND,26,F-C,61,3,6.3,47.7,48.6,2014-15
Stephen Curry,GSW,27,G,80,2.9,6.3,45.5,47.1,2014-15
Jeremy Lin,LAL,26,G,74,3,6.3,47.8,47.3,2014-15
Aron Baynes,SAS,28,C-F,69,2.8,6.3,44.7,48.7,2014-15
Reggie Jackson,DET,25,G,77,3.2,6.2,51.7,47.8,2014-15
Kendrick Perkins,CLE,30,C,68,2.8,6.1,45.3,49,2014-15
Elfrid Payton,ORL,21,G,82,3.1,6.1,50.9,46.8,2014-15
Dante Cunningham,NOP,28,F,66,3,6,49.6,48.7,2014-15
Anthony Tolliver,DET,30,F,72,3.1,6,52.1,48.3,2014-15
Henry Sims,PHI,25,C,72,3.1,6,51.4,49.3,2014-15
Ty Lawson,DEN,27,G,75,3.2,6,53.2,47.4,2014-15
Jarrett Jack,BKN,31,G,79,2.8,5.9,46.3,47.1,2014-15
Carlos Boozer,LAL,33,F,71,2.9,5.9,49.4,49.3,2014-15
Trevor Ariza,HOU,29,F,81,3.3,5.9,55.9,48.6,2014-15
Trey Burke,UTA,22,G,76,3,5.9,50.8,47.4,2014-15
Terrence Ross,TOR,24,F-G,82,3,5.9,51.4,47.4,2014-15
Danilo Gallinari,DEN,26,F,59,3.2,5.9,54.9,48.1,2014-15
Marcus Morris Sr.,PHX,25,F,81,2.9,5.9,49.4,48.1,2014-15
Michael Carter-Williams,MIL,23,G,66,2.9,5.8,50.3,47.8,2014-15
Kevin Seraphin,WAS,25,C,77,2.6,5.7,45.1,49,2014-15
Kyle Singler,OKC,27,F,78,2.9,5.7,51.5,48.4,2014-15
Jordan Clarkson,LAL,23,G,59,3,5.7,52.2,47.2,2014-15
DeMar DeRozan,TOR,25,G,60,3.1,5.7,54.4,48.3,2014-15
Kosta Koufos,MEM,26,C,81,2.6,5.7,46.3,49.7,2014-15
Monta Ellis,DAL,29,G,80,2.7,5.7,47.7,47.5,2014-15
Wesley Johnson,LAL,27,F,76,2.9,5.7,51.4,48.4,2014-15
Kirk Hinrich,CHI,34,G,66,2.5,5.7,44.5,46.6,2014-15
Joe Johnson,BKN,34,F-G,80,3,5.6,53.7,48.1,2014-15
Kentavious Caldwell-Pope,DET,22,G,82,2.9,5.6,52.2,47.9,2014-15
Brandon Knight,PHX,23,G,62,2.7,5.5,48.8,47.2,2014-15
Jared Dudley,MIL,29,F-G,71,2.6,5.5,47.6,47.8,2014-15
Gerald Henderson,CHA,27,G-F,80,2.5,5.5,45,47,2014-15
Dion Waiters,OKC,23,G,79,2.7,5.5,49.4,47.7,2014-15
Joey Dorsey,HOU,31,C-F,62,2.6,5.5,46.8,49.3,2014-15
Mike Dunleavy,CHI,34,F,63,2.4,5.5,43.7,47.7,2014-15
Robert Covington,PHI,24,F,69,2.8,5.5,51.1,48.2,2014-15
Paul Pierce,WAS,37,F,73,2.5,5.5,45,48.1,2014-15
Nick Collison,OKC,34,F,66,2.8,5.4,51,48.3,2014-15
Eric Gordon,NOP,26,G,61,2.6,5.4,47.7,47.4,2014-15
Deron Williams,BKN,31,G,68,2.8,5.4,50.8,47.3,2014-15
Chris Paul,LAC,30,G,82,2.5,5.4,46.9,48.1,2014-15
Chandler Parsons,DAL,26,F,66,2.8,5.4,51.3,48,2014-15
Tayshaun Prince,DET,35,F,58,2.6,5.3,48.7,47.8,2014-15
Udonis Haslem,MIA,35,F,60,3,5.3,55.6,48.8,2014-15
Rasual Butler,WAS,36,F,69,2.6,5.3,48.6,46.8,2014-15
Gordon Hayward,UTA,25,F,76,2.7,5.3,50.2,48.4,2014-15
Luis Scola,IND,35,F,80,2.6,5.3,48.9,48.5,2014-15
Khris Middleton,MIL,23,G-F,78,2.4,5.3,46.2,48.1,2014-15
Aaron Brooks,CHI,30,G,82,2.5,5.3,46.6,46.6,2014-15
Jerami Grant,PHI,21,F,64,2.4,5.2,46.3,47.5,2014-15
Mario Chalmers,MIA,29,G,79,2.5,5.2,47.3,47.2,2014-15
